Date,USD_to_RWF_Rate,Day_of_Week,Month,Year
2023-06-01,1128.4801,Thursday,June,2023
2023-06-02,1130.1679,Friday,June,2023
2023-06-03,1132.2949,Saturday,June,2023
2023-06-04,1133.9672,Sunday,June,2023
2023-06-05,1131.9218,Monday,June,2023
2023-06-06,1132.9093,Tuesday,June,2023
2023-06-07,1132.6209,Wednesday,June,2023
2023-06-08,1132.8912,Thursday,June,2023
2023-06-09,1137.4993,Friday,June,2023
2023-06-10,1134.1328,Saturday,June,2023
2023-06-11,1134.9969,Sunday,June,2023
2023-06-12,1137.6448,Monday,June,2023
2023-06-13,1137.5689,Tuesday,June,2023
2023-06-14,1138.7976,Wednesday,June,2023
2023-06-15,1143.4537,Thursday,June,2023
2023-06-16,1144.9998,Friday,June,2023
2023-06-17,1144.9998,Saturday,June,2023
2023-06-18,1140.6551,Sunday,June,2023
2023-06-19,1142.8124,Monday,June,2023
2023-06-20,1148.9369,Tuesday,June,2023
2023-06-21,1151.3423,Wednesday,June,2023
2023-06-22,1153.0519,Thursday,June,2023
2023-06-23,1155.1815,Friday,June,2023
2023-06-24,1145.9892,Saturday,June,2023
2023-06-25,1147.5907,Sunday,June,2023
2023-06-26,1176.2852,Monday,June,2023
2023-06-27,1158.4777,Tuesday,June,2023
2023-06-28,1160.589,Wednesday,June,2023
2023-06-29,1177.5516,Thursday,June,2023
2023-06-30,1165.0455,Friday,June,2023
2023-07-01,1165.0455,Saturday,July,2023
2023-07-02,1152.205,Sunday,July,2023
2023-07-03,1159.9477,Monday,July,2023
2023-07-04,1160.4573,Tuesday,July,2023
2023-07-05,1162.9077,Wednesday,July,2023
2023-07-06,1164.165,Thursday,July,2023
2023-07-07,1164.9549,Friday,July,2023
2023-07-08,1154.8606,Saturday,July,2023
2023-07-09,1157.0275,Sunday,July,2023
2023-07-10,1160.8776,Monday,July,2023
2023-07-11,1168.9772,Tuesday,July,2023
2023-07-12,1162.4508,Wednesday,July,2023
2023-07-13,1169.6732,Thursday,July,2023
2023-07-14,1166.7227,Friday,July,2023
2023-07-15,1164.5084,Saturday,July,2023
2023-07-16,1164.3285,Sunday,July,2023
2023-07-17,1167.1269,Monday,July,2023
2023-07-18,1169.6789,Tuesday,July,2023
2023-07-19,1170.2991,Wednesday,July,2023
2023-07-20,1169.8179,Thursday,July,2023
2023-07-21,1174.4999,Friday,July,2023
2023-07-22,1169.548,Saturday,July,2023
2023-07-23,1169.5638,Sunday,July,2023
2023-07-24,1173.8665,Monday,July,2023
2023-07-25,1175.3469,Tuesday,July,2023
2023-07-26,1174.2268,Wednesday,July,2023
2023-07-27,1174.1202,Thursday,July,2023
2023-07-28,1177.0006,Friday,July,2023
2023-07-29,1177.0006,Saturday,July,2023
2023-07-30,1187.6883,Sunday,July,2023
2023-07-31,1184.7241,Monday,July,2023
2023-08-01,1176.8401,Tuesday,August,2023
2023-08-02,1177.4494,Wednesday,August,2023
2023-08-03,1179.9558,Thursday,August,2023
2023-08-04,1177.7421,Friday,August,2023
2023-08-05,1168.6403,Saturday,August,2023
2023-08-06,1169.8526,Sunday,August,2023
2023-08-07,1173.3787,Monday,August,2023
2023-08-08,1177.8331,Tuesday,August,2023
2023-08-09,1178.8473,Wednesday,August,2023
2023-08-10,1179.4794,Thursday,August,2023
2023-08-11,1179.7713,Friday,August,2023
2023-08-12,1182.9971,Saturday,August,2023
2023-08-13,1184.3128,Sunday,August,2023
2023-08-14,1184.4815,Monday,August,2023
2023-08-15,1185.9677,Tuesday,August,2023
2023-08-16,1185.0004,Wednesday,August,2023
2023-08-17,1183.9031,Thursday,August,2023
2023-08-18,1186.4998,Friday,August,2023
2023-08-19,1180.095,Saturday,August,2023
2023-08-20,1181.4614,Sunday,August,2023
2023-08-21,1187.9096,Monday,August,2023
2023-08-22,1187.0291,Tuesday,August,2023
2023-08-23,1187.4092,Wednesday,August,2023
2023-08-24,1189.6852,Thursday,August,2023
2023-08-25,1186.291,Friday,August,2023
2023-08-26,1187.6074,Saturday,August,2023
2023-08-27,1187.6229,Sunday,August,2023
2023-08-28,1187.4183,Monday,August,2023
2023-08-29,1190.9662,Tuesday,August,2023
2023-08-30,1193.278,Wednesday,August,2023
2023-08-31,1189.7093,Thursday,August,2023
2023-09-01,1190.0405,Friday,September,2023
2023-09-02,1190.0418,Saturday,September,2023
2023-09-03,1195.5158,Sunday,September,2023
2023-09-04,1195.0858,Monday,September,2023
2023-09-05,1191.8384,Tuesday,September,2023
2023-09-06,1200.5241,Wednesday,September,2023
2023-09-07,1196.8394,Thursday,September,2023
2023-09-08,1199.9999,Friday,September,2023
2023-09-09,1200.0004,Saturday,September,2023
2023-09-10,1202.1878,Sunday,September,2023
2023-09-11,1202.5326,Monday,September,2023
2023-09-12,1203.2994,Tuesday,September,2023
2023-09-13,1205.3379,Wednesday,September,2023
2023-09-14,1198.8565,Thursday,September,2023
2023-09-15,1202.5002,Friday,September,2023
2023-09-16,1205.0411,Saturday,September,2023
2023-09-17,1203.4333,Sunday,September,2023
2023-09-18,1202.4889,Monday,September,2023
2023-09-19,1200.4008,Tuesday,September,2023
2023-09-20,1201.8379,Wednesday,September,2023
2023-09-21,1200.3851,Thursday,September,2023
2023-09-22,1210.0003,Friday,September,2023
2023-09-23,1207.8542,Saturday,September,2023
2023-09-24,1208.2789,Sunday,September,2023
2023-09-25,1205.4408,Monday,September,2023
2023-09-26,1212.2837,Tuesday,September,2023
2023-09-27,1217.9536,Wednesday,September,2023
2023-09-28,1221.4265,Thursday,September,2023
2023-09-29,1213.4996,Friday,September,2023
2023-09-30,1223.6354,Saturday,September,2023
2023-10-01,1221.81,Sunday,October,2023
2023-10-02,1217.5359,Monday,October,2023
2023-10-03,1213.9204,Tuesday,October,2023
2023-10-04,1215.8525,Wednesday,October,2023
2023-10-05,1210.8209,Thursday,October,2023
2023-10-06,1211.5917,Friday,October,2023
2023-10-07,1211.7927,Saturday,October,2023
2023-10-08,1213.2183,Sunday,October,2023
2023-10-09,1234.5757,Monday,October,2023
2023-10-10,1222.6271,Tuesday,October,2023
2023-10-11,1220.2617,Wednesday,October,2023
2023-10-12,1221.0135,Thursday,October,2023
2023-10-13,1219.0609,Friday,October,2023
2023-10-14,1219.5249,Saturday,October,2023
2023-10-15,1219.6153,Sunday,October,2023
2023-10-16,1222.2931,Monday,October,2023
2023-10-17,1225.0039,Tuesday,October,2023
2023-10-18,1221.2236,Wednesday,October,2023
2023-10-19,1225.8964,Thursday,October,2023
2023-10-20,1226.8994,Friday,October,2023
2023-10-21,1219.1993,Saturday,October,2023
2023-10-22,1220.684,Sunday,October,2023
2023-10-23,1224.0487,Monday,October,2023
2023-10-24,1234.5049,Tuesday,October,2023
2023-10-25,1231.7867,Wednesday,October,2023
2023-10-26,1226.1576,Thursday,October,2023
2023-10-27,1225.9565,Friday,October,2023
2023-10-28,1226.007,Saturday,October,2023
2023-10-29,1222.2008,Sunday,October,2023
2023-10-30,1228.6421,Monday,October,2023
2023-10-31,1229.2962,Tuesday,October,2023
2023-11-01,1237.5991,Wednesday,November,2023
2023-11-02,1234.7807,Thursday,November,2023
2023-11-03,1231.9997,Friday,November,2023
2023-11-04,1231.9997,Saturday,November,2023
2023-11-05,1220.4642,Sunday,November,2023
2023-11-06,1226.361,Monday,November,2023
2023-11-07,1228.6458,Tuesday,November,2023
2023-11-08,1231.4959,Wednesday,November,2023
2023-11-09,1231.7195,Thursday,November,2023
2023-11-10,1235.835,Friday,November,2023
2023-11-11,1225.1401,Saturday,November,2023
2023-11-12,1227.2242,Sunday,November,2023
2023-11-13,1231.2069,Monday,November,2023
2023-11-14,1236.4641,Tuesday,November,2023
2023-11-15,1246.8025,Wednesday,November,2023
2023-11-16,1237.2959,Thursday,November,2023
2023-11-17,1242.4992,Friday,November,2023
2023-11-18,1227.3437,Saturday,November,2023
2023-11-19,1230.7019,Sunday,November,2023
2023-11-20,1235.7494,Monday,November,2023
2023-11-21,1235.7534,Tuesday,November,2023
2023-11-22,1234.8295,Wednesday,November,2023
2023-11-23,1236.9813,Thursday,November,2023
2023-11-24,1241.9998,Friday,November,2023
2023-11-25,1232.0929,Saturday,November,2023
2023-11-26,1234.1333,Sunday,November,2023
2023-11-27,1239.6771,Monday,November,2023
2023-11-28,1242.7351,Tuesday,November,2023
2023-11-29,1239.8408,Wednesday,November,2023
2023-11-30,1242.2058,Thursday,November,2023
2023-12-01,1245.9994,Friday,December,2023
2023-12-02,1243.2854,Saturday,December,2023
2023-12-03,1244.0673,Sunday,December,2023
2023-12-04,1244.8023,Monday,December,2023
2023-12-05,1245.0581,Tuesday,December,2023
2023-12-06,1248.1908,Wednesday,December,2023
2023-12-07,1249.4612,Thursday,December,2023
2023-12-08,1251.4996,Friday,December,2023
2023-12-09,1251.4996,Saturday,December,2023
2023-12-10,1260.1215,Sunday,December,2023
2023-12-11,1250.5759,Monday,December,2023
2023-12-12,1248.8126,Tuesday,December,2023
2023-12-13,1251.8136,Wednesday,December,2023
2023-12-14,1253.0215,Thursday,December,2023
2023-12-15,1257.0991,Friday,December,2023
2023-12-16,1258.1701,Saturday,December,2023
2023-12-17,1257.6863,Sunday,December,2023
2023-12-18,1252.3726,Monday,December,2023
2023-12-19,1254.8704,Tuesday,December,2023
2023-12-20,1255.3795,Wednesday,December,2023
2023-12-21,1256.4233,Thursday,December,2023
2023-12-22,1257.3392,Friday,December,2023
2023-12-23,1255.86,Saturday,December,2023
2023-12-24,1257.4828,Sunday,December,2023
2023-12-25,1258.3919,Monday,December,2023
2023-12-26,1260.0194,Tuesday,December,2023
2023-12-27,1259.8229,Wednesday,December,2023
2023-12-28,1262.4655,Thursday,December,2023
2023-12-29,1258.9637,Friday,December,2023
2023-12-30,1261.3635,Saturday,December,2023
2023-12-31,1261.5903,Sunday,December,2023
2024-01-01,1262.5521,Monday,January,2024
2024-01-02,1261.3814,Tuesday,January,2024
2024-01-03,1261.02,Wednesday,January,2024
2024-01-04,1262.1542,Thursday,January,2024
2024-01-05,1262.4994,Friday,January,2024
2024-01-06,1262.4994,Saturday,January,2024
2024-01-07,1259.5402,Sunday,January,2024
2024-01-08,1267.4952,Monday,January,2024
2024-01-09,1264.0316,Tuesday,January,2024
2024-01-10,1264.5238,Wednesday,January,2024
2024-01-11,1265.1144,Thursday,January,2024
2024-01-12,1272.7002,Friday,January,2024
2024-01-13,1272.9998,Saturday,January,2024
2024-01-14,1280.9101,Sunday,January,2024
2024-01-15,1273.8304,Monday,January,2024
2024-01-16,1267.9666,Tuesday,January,2024
2024-01-17,1269.3616,Wednesday,January,2024
2024-01-18,1280.7559,Thursday,January,2024
2024-01-19,1272.8992,Friday,January,2024
2024-01-20,1272.9994,Saturday,January,2024
2024-01-21,1285.0536,Sunday,January,2024
2024-01-22,1285.5706,Monday,January,2024
2024-01-23,1280.33,Tuesday,January,2024
2024-01-24,1270.9483,Wednesday,January,2024
2024-01-25,1275.487,Thursday,January,2024
2024-01-26,1275.5,Friday,January,2024
2024-01-27,1271.0181,Saturday,January,2024
2024-01-28,1271.7556,Sunday,January,2024
2024-01-29,1275.1661,Monday,January,2024
2024-01-30,1273.4351,Tuesday,January,2024
2024-01-31,1268.6752,Wednesday,January,2024
2024-02-01,1274.9536,Thursday,February,2024
2024-02-02,1277.1005,Friday,February,2024
2024-02-03,1279.7619,Saturday,February,2024
2024-02-04,1282.4131,Sunday,February,2024
2024-02-05,1273.4094,Monday,February,2024
2024-02-06,1280.5715,Tuesday,February,2024
2024-02-07,1274.6156,Wednesday,February,2024
2024-02-08,1273.2596,Thursday,February,2024
2024-02-09,1275.0006,Friday,February,2024
2024-02-10,1270.1352,Saturday,February,2024
2024-02-11,1270.9585,Sunday,February,2024
2024-02-12,1272.8576,Monday,February,2024
2024-02-13,1277.5195,Tuesday,February,2024
2024-02-14,1273.3009,Wednesday,February,2024
2024-02-15,1270.2371,Thursday,February,2024
2024-02-16,1272.4613,Friday,February,2024
2024-02-17,1273.114,Saturday,February,2024
2024-02-18,1272.899,Sunday,February,2024
2024-02-19,1272.5979,Monday,February,2024
2024-02-20,1273.5817,Tuesday,February,2024
2024-02-21,1274.8292,Wednesday,February,2024
2024-02-22,1275.1316,Thursday,February,2024
2024-02-23,1274.9992,Friday,February,2024
2024-02-24,1274.3036,Saturday,February,2024
2024-02-25,1274.3356,Sunday,February,2024
2024-02-26,1290.4422,Monday,February,2024
2024-02-27,1282.1896,Tuesday,February,2024
2024-02-28,1273.6285,Wednesday,February,2024
2024-02-29,1281.0704,Thursday,February,2024
2024-03-01,1274.9994,Friday,March,2024
2024-03-02,1274.9994,Saturday,March,2024
2024-03-03,1285.0799,Sunday,March,2024
2024-03-04,1278.8697,Monday,March,2024
2024-03-05,1279.3988,Tuesday,March,2024
2024-03-06,1279.0185,Wednesday,March,2024
2024-03-07,1274.1941,Thursday,March,2024
2024-03-08,1272.9999,Friday,March,2024
2024-03-09,1289.0221,Saturday,March,2024
2024-03-10,1286.102,Sunday,March,2024
2024-03-11,1284.9097,Monday,March,2024
2024-03-12,1284.395,Tuesday,March,2024
2024-03-13,1287.3994,Wednesday,March,2024
2024-03-14,1286.5624,Thursday,March,2024
2024-03-15,1287.9998,Friday,March,2024
2024-03-16,1282.7724,Saturday,March,2024
2024-03-17,1282.8391,Sunday,March,2024
2024-03-18,1290.0151,Monday,March,2024
2024-03-19,1286.0936,Tuesday,March,2024
2024-03-20,1287.3067,Wednesday,March,2024
2024-03-21,1284.434,Thursday,March,2024
2024-03-22,1287.4997,Friday,March,2024
2024-03-23,1278.7506,Saturday,March,2024
2024-03-24,1280.4777,Sunday,March,2024
2024-03-25,1287.4464,Monday,March,2024
2024-03-26,1286.7577,Tuesday,March,2024
2024-03-27,1287.3054,Wednesday,March,2024
2024-03-28,1286.9838,Thursday,March,2024
2024-03-29,1289.0475,Friday,March,2024
2024-03-30,1284.2634,Saturday,March,2024
2024-03-31,1285.3067,Sunday,March,2024
2024-04-01,1287.1521,Monday,April,2024
2024-04-02,1286.2254,Tuesday,April,2024
2024-04-03,1288.7568,Wednesday,April,2024
2024-04-04,1287.2973,Thursday,April,2024
2024-04-05,1284.9352,Friday,April,2024
2024-04-06,1285.0396,Saturday,April,2024
2024-04-07,1286.2925,Sunday,April,2024
2024-04-08,1287.4297,Monday,April,2024
2024-04-09,1289.3769,Tuesday,April,2024
2024-04-10,1290.1419,Wednesday,April,2024
2024-04-11,1287.6353,Thursday,April,2024
2024-04-12,1294.4612,Friday,April,2024
2024-04-13,1285.1705,Saturday,April,2024
2024-04-14,1287.064,Sunday,April,2024
2024-04-15,1291.5476,Monday,April,2024
2024-04-16,1290.5628,Tuesday,April,2024
2024-04-17,1287.9645,Wednesday,April,2024
2024-04-18,1289.3348,Thursday,April,2024
2024-04-19,1297.4451,Friday,April,2024
2024-04-20,1286.6321,Saturday,April,2024
2024-04-21,1288.7911,Sunday,April,2024
2024-04-22,1292.4187,Monday,April,2024
2024-04-23,1290.9824,Tuesday,April,2024
2024-04-24,1295.0365,Wednesday,April,2024
2024-04-25,1292.7226,Thursday,April,2024
2024-04-26,1293.9299,Friday,April,2024
2024-04-27,1293.9299,Saturday,April,2024
2024-04-28,1293.788,Sunday,April,2024
2024-04-29,1292.6448,Monday,April,2024
2024-04-30,1292.9654,Tuesday,April,2024
2024-05-01,1294.0021,Wednesday,May,2024
2024-05-02,1293.7316,Thursday,May,2024
2024-05-03,1295.5427,Friday,May,2024
2024-05-04,1288.1615,Saturday,May,2024
2024-05-05,1289.4511,Sunday,May,2024
2024-05-06,1298.9862,Monday,May,2024
2024-05-07,1298.0,Tuesday,May,2024
2024-05-08,1293.9607,Wednesday,May,2024
2024-05-09,1300.2623,Thursday,May,2024
2024-05-10,1297.7787,Friday,May,2024
2024-05-11,1296.6599,Saturday,May,2024
2024-05-12,1298.9192,Sunday,May,2024
2024-05-13,1297.177,Monday,May,2024
2024-05-14,1293.4938,Tuesday,May,2024
2024-05-15,1295.0074,Wednesday,May,2024
2024-05-16,1294.496,Thursday,May,2024
2024-05-17,1295.9994,Friday,May,2024
2024-05-18,1295.9995,Saturday,May,2024
2024-05-19,1289.5283,Sunday,May,2024
2024-05-20,1294.3331,Monday,May,2024
2024-05-21,1296.0005,Tuesday,May,2024
2024-05-22,1296.0259,Wednesday,May,2024
2024-05-23,1307.3641,Thursday,May,2024
2024-05-24,1313.9407,Friday,May,2024
2024-05-25,1313.4961,Saturday,May,2024
2024-05-26,1310.0213,Sunday,May,2024
2024-05-27,1305.5049,Monday,May,2024
2024-05-28,1299.044,Tuesday,May,2024
2024-05-29,1299.8712,Wednesday,May,2024
2024-05-30,1298.8528,Thursday,May,2024
2024-05-31,1301.0429,Friday,May,2024
2024-06-01,1297.5357,Saturday,June,2024
2024-06-02,1298.2695,Sunday,June,2024
2024-06-03,1298.6721,Monday,June,2024
2024-06-04,1298.6822,Tuesday,June,2024
2024-06-05,1301.9955,Wednesday,June,2024
2024-06-06,1305.4691,Thursday,June,2024
2024-06-07,1300.2467,Friday,June,2024
2024-06-08,1300.2467,Saturday,June,2024
2024-06-09,1311.2289,Sunday,June,2024
2024-06-10,1311.1793,Monday,June,2024
2024-06-11,1317.5876,Tuesday,June,2024
2024-06-12,1312.0071,Wednesday,June,2024
2024-06-13,1321.9755,Thursday,June,2024
2024-06-14,1309.0007,Friday,June,2024
2024-06-15,1308.9928,Saturday,June,2024
2024-06-16,1311.26,Sunday,June,2024
2024-06-17,1308.0265,Monday,June,2024
2024-06-18,1305.5783,Tuesday,June,2024
2024-06-19,1311.7584,Wednesday,June,2024
2024-06-20,1312.6359,Thursday,June,2024
2024-06-21,1315.0022,Friday,June,2024
2024-06-22,1310.1739,Saturday,June,2024
2024-06-23,1311.1588,Sunday,June,2024
2024-06-24,1312.0214,Monday,June,2024
2024-06-25,1313.5278,Tuesday,June,2024
2024-06-26,1320.5783,Wednesday,June,2024
2024-06-27,1306.1786,Thursday,June,2024
2024-06-28,1306.4921,Friday,June,2024
2024-06-29,1306.4924,Saturday,June,2024
2024-06-30,1305.3177,Sunday,June,2024
2024-07-01,1304.6124,Monday,July,2024
2024-07-02,1316.0795,Tuesday,July,2024
2024-07-03,1315.8608,Wednesday,July,2024
2024-07-04,1308.4364,Thursday,July,2024
2024-07-05,1316.4527,Friday,July,2024
2024-07-06,1314.9944,Saturday,July,2024
2024-07-07,1318.1572,Sunday,July,2024
2024-07-08,1312.8275,Monday,July,2024
2024-07-09,1308.8249,Tuesday,July,2024
2024-07-10,1311.6953,Wednesday,July,2024
2024-07-11,1318.1028,Thursday,July,2024
2024-07-12,1308.0237,Friday,July,2024
2024-07-13,1306.2817,Saturday,July,2024
2024-07-14,1308.5136,Sunday,July,2024
2024-07-15,1313.8978,Monday,July,2024
2024-07-16,1309.5782,Tuesday,July,2024
2024-07-17,1310.2168,Wednesday,July,2024
2024-07-18,1310.1186,Thursday,July,2024
2024-07-19,1315.0397,Friday,July,2024
2024-07-20,1309.3695,Saturday,July,2024
2024-07-21,1310.0968,Sunday,July,2024
2024-07-22,1322.1857,Monday,July,2024
2024-07-23,1314.9855,Tuesday,July,2024
2024-07-24,1314.2707,Wednesday,July,2024
2024-07-25,1312.2609,Thursday,July,2024
2024-07-26,1314.3606,Friday,July,2024
2024-07-27,1312.895,Saturday,July,2024
2024-07-28,1312.9466,Sunday,July,2024
2024-07-29,1321.7071,Monday,July,2024
2024-07-30,1320.0016,Tuesday,July,2024
2024-07-31,1314.0345,Wednesday,July,2024
2024-08-01,1314.584,Thursday,August,2024
2024-08-02,1302.0487,Friday,August,2024
2024-08-03,1317.4999,Saturday,August,2024
2024-08-04,1305.1907,Sunday,August,2024
2024-08-05,1314.9061,Monday,August,2024
2024-08-06,1323.8898,Tuesday,August,2024
2024-08-07,1319.2236,Wednesday,August,2024
2024-08-08,1317.0472,Thursday,August,2024
2024-08-09,1319.2926,Friday,August,2024
2024-08-10,1329.0438,Saturday,August,2024
2024-08-11,1327.1664,Sunday,August,2024
2024-08-12,1322.2322,Monday,August,2024
2024-08-13,1318.1076,Tuesday,August,2024
2024-08-14,1319.49,Wednesday,August,2024
2024-08-15,1318.4982,Thursday,August,2024
2024-08-16,1319.9992,Friday,August,2024
2024-08-17,1320.0502,Saturday,August,2024
2024-08-18,1338.3318,Sunday,August,2024
2024-08-19,1327.1193,Monday,August,2024
2024-08-20,1334.845,Tuesday,August,2024
2024-08-21,1338.4386,Wednesday,August,2024
2024-08-22,1327.2692,Thursday,August,2024
2024-08-23,1332.5007,Friday,August,2024
2024-08-24,1313.3349,Saturday,August,2024
2024-08-25,1316.8078,Sunday,August,2024
2024-08-26,1328.3052,Monday,August,2024
2024-08-27,1337.004,Tuesday,August,2024
2024-08-28,1327.7552,Wednesday,August,2024
2024-08-29,1332.4091,Thursday,August,2024
2024-08-30,1329.2783,Friday,August,2024
2024-08-31,1331.2754,Saturday,August,2024
2024-09-01,1331.6007,Sunday,September,2024
